,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain (inches),Snow (inches)
2085,Codrington,AU,-38.2667,141.9667,50.88,92,100,6.15,overcast clouds,,
2086,Novoutkinsk,RU,56.993,59.5571,39.87,74,100,9.13,overcast clouds,,
2087,Beira,MZ,-19.8436,34.8389,73.4,83,0,8.81,clear sky,,
2088,Touros,BR,-5.1989,-35.4608,84.2,70,40,16.11,scattered clouds,,
2089,Khatanga,RU,71.9667,102.5,32.23,97,100,17.07,light snow,,
2090,Torbay,CA,47.6666,-52.7314,51.8,37,75,28.77,broken clouds,,
2091,Constitucion,CL,-35.3333,-72.4167,65.5,55,0,15.37,clear sky,,
2092,Yellowknife,CA,62.456,-114.3525,17.01,57,40,12.66,scattered clouds,,
2093,Ndele,CF,8.4109,20.6473,76.17,72,67,6.62,light rain,,
2094,Avarua,CK,-21.2078,-159.775,78.8,73,20,12.66,few clouds,,
2095,Vila Velha,BR,-20.3297,-40.2925,81.0,65,20,11.5,few clouds,,
2096,Kupang,ID,-10.1667,123.5833,76.01,86,6,8.32,clear sky,,
2097,Cidreira,BR,-30.1811,-50.2056,74.5,69,25,13.44,scattered clouds,,
2098,Barrow,US,71.2906,-156.7887,24.8,80,1,3.13,clear sky,,
2099,Shelburne,CA,44.0787,-80.2041,63.0,28,54,9.15,broken clouds,,
2100,Cairns,AU,-16.9167,145.7667,73.99,100,90,12.66,moderate rain,,
2101,Hamilton,US,39.1834,-84.5333,54.0,71,90,5.75,moderate rain,,
2102,New Norfolk,AU,-42.7826,147.0587,50.0,84,99,2.91,overcast clouds,,
2103,Vaini,TO,-21.2,-175.2,69.8,100,20,6.22,mist,,
2104,Souillac,MU,-20.5167,57.5167,78.8,83,75,17.27,light rain,,
2105,Hermanus,ZA,-34.4187,19.2345,62.01,80,98,1.01,overcast clouds,,
2106,Srednekolymsk,RU,67.45,153.6833,10.98,95,100,8.81,light snow,,
2107,Lebu,CL,-37.6167,-73.65,57.81,68,2,17.27,clear sky,,
2108,Dingle,PH,10.9995,122.6711,76.37,84,78,1.41,light rain,,
2109,Kapaa,US,22.0752,-159.319,75.2,73,40,16.11,scattered clouds,,
2110,Saint-Philippe,RE,-21.3585,55.7679,78.8,83,75,28.77,moderate rain,,
2111,Kilindoni,TZ,-7.9139,39.6668,78.85,90,100,10.92,light rain,,
2112,Mahebourg,MU,-20.4081,57.7,78.8,89,75,14.97,light rain,,
2113,Sitka,US,57.0531,-135.33,51.8,40,1,5.75,clear sky,,
2114,Aljezur,PT,37.3191,-8.8033,63.43,80,97,11.56,overcast clouds,,
2115,High Rock,BS,26.6208,-78.2833,80.6,74,75,17.27,broken clouds,,
2116,Port Lincoln,AU,-34.7333,135.8667,57.74,71,0,4.36,clear sky,,
2117,Wuning,CN,29.2589,120.2311,63.41,94,100,3.91,light rain,,
2118,Thompson,CA,55.7435,-97.8558,23.0,54,90,4.18,light snow,,
2119,Castro,BR,-24.7911,-50.0119,73.76,49,7,6.06,clear sky,,
2120,Vyshneve,UA,50.3891,30.3705,44.01,49,0,13.42,clear sky,,
2121,Ushtobe,KZ,45.2514,77.9838,40.03,39,100,15.95,overcast clouds,,
2122,Saskylakh,RU,71.9167,114.0833,32.41,92,100,12.68,overcast clouds,,
2123,Kaitangata,NZ,-46.2817,169.8464,43.0,88,45,3.0,scattered clouds,,
2124,Fortuna,US,40.5982,-124.1573,52.0,87,90,8.05,overcast clouds,,
2125,Dongsheng,CN,39.8161,109.9776,49.41,70,100,13.49,light rain,,
2126,Bolshaya Rechka,RU,51.9503,104.7355,32.0,93,20,6.71,light snow,,
2127,Jalu,LY,29.0331,21.5482,72.86,43,28,26.64,scattered clouds,,
2128,Nargana,PA,9.4428,-78.5906,82.24,77,44,12.15,scattered clouds,,
2129,Aykhal,RU,66.0,111.5,22.26,96,86,6.96,overcast clouds,,
2130,Shimoda,JP,34.6667,138.95,53.01,73,20,1.99,few clouds,,
2131,Golden,US,39.7555,-105.2211,57.0,60,34,1.99,scattered clouds,,
2132,Hobyo,SO,5.3505,48.5268,84.33,69,41,12.91,scattered clouds,,
2133,Burnie,AU,-41.0667,145.9167,46.99,89,68,1.99,broken clouds,,
2134,Mar Del Plata,AR,-38.0023,-57.5575,66.2,63,40,12.66,scattered clouds,,
2135,Pisco,PE,-13.7,-76.2167,70.0,78,0,10.36,clear sky,,
2136,West Wendover,US,40.7391,-114.0733,64.4,16,1,8.05,clear sky,,
2137,Miquelon,PM,47.0975,-56.3814,42.8,81,75,19.57,broken clouds,,
2138,Geraldton,AU,-28.7667,114.6,60.8,94,40,5.75,scattered clouds,,
2139,Kruisfontein,ZA,-34.0033,24.7314,60.01,92,90,3.0,overcast clouds,,
2140,Ahipara,NZ,-35.1667,173.1667,59.05,82,69,8.79,broken clouds,,
2141,Iroquois Falls,CA,48.7669,-80.6831,41.0,60,90,8.05,overcast clouds,,
2142,Gao,ML,16.6362,1.637,96.84,5,7,9.15,clear sky,,
2143,East London,ZA,-33.0153,27.9116,64.4,88,0,5.75,clear sky,,
2144,Lagos,NG,6.5833,3.75,84.2,79,40,11.5,scattered clouds,,
2145,Ambilobe,MG,-13.2,49.05,74.59,92,31,3.15,scattered clouds,,
2146,Talakan,RU,50.3167,130.3667,28.92,70,47,5.03,scattered clouds,,
2147,Asau,RO,46.4333,26.4,46.99,45,75,2.3,broken clouds,,
2148,Port Hardy,CA,50.6996,-127.4199,46.4,93,90,3.44,light rain,,
2149,Valle Nacional,MX,17.7833,-96.3167,104.54,22,96,5.91,overcast clouds,,
2150,Carnarvon,AU,-24.8667,113.6333,62.6,94,0,6.91,clear sky,,
2151,Terrace,CA,54.5163,-128.6035,55.4,28,20,10.36,few clouds,,
2152,Sesheke,ZM,-17.4759,24.2968,72.37,40,82,3.31,broken clouds,,
2153,Sosnogorsk,RU,63.6023,53.8817,46.09,69,70,5.84,broken clouds,,
2154,Trelew,AR,-43.249,-65.3051,62.02,38,11,5.53,few clouds,,
2155,Sao Filipe,CV,14.8961,-24.4956,71.96,74,60,14.83,broken clouds,,
2156,Meulaboh,ID,4.1363,96.1285,76.12,85,100,2.89,overcast clouds,,
2157,Cabo San Lucas,MX,22.8909,-109.9124,82.0,41,1,11.5,clear sky,,
2158,Montigny-Le-Bretonneux,FR,48.7664,2.0341,64.0,36,0,11.5,clear sky,,
2159,Tanabe,JP,33.7333,135.3667,54.3,87,8,3.89,clear sky,,
2160,Glenwood Springs,US,39.5505,-107.3248,61.0,28,46,6.91,scattered clouds,,
2161,Tanete,ID,-3.9443,119.7848,73.9,95,96,2.39,overcast clouds,,
2162,Yushu,CN,44.8,126.5333,41.5,26,0,6.58,clear sky,,
2163,Arraial Do Cabo,BR,-22.9661,-42.0278,78.8,73,20,12.66,few clouds,,
2164,Castlegar,CA,49.2998,-117.6689,48.2,81,100,4.61,overcast clouds,,
2165,Chapais,CA,49.7834,-74.8492,48.2,37,20,12.66,few clouds,,
2166,Chifeng,CN,42.2683,118.9636,43.02,59,57,1.05,broken clouds,,
2167,Asosa,ET,10.0667,34.5333,65.73,75,88,6.33,overcast clouds,,
2168,San Policarpo,PH,12.1791,125.5072,77.32,86,86,4.74,overcast clouds,,
2169,Caibarien,CU,22.5206,-79.4669,93.2,26,40,9.22,scattered clouds,,
2170,Acapulco,MX,16.8634,-99.8901,89.6,43,90,9.22,overcast clouds,,
2171,Chernyshevskiy,RU,63.0128,112.4714,28.36,98,98,2.37,overcast clouds,,
2172,Norman Wells,CA,65.282,-126.8329,33.8,47,75,5.75,broken clouds,,
2173,Vidim,RU,56.4088,103.1106,32.2,98,100,4.56,light snow,,
2174,Egvekinot,RU,66.3167,-179.1667,17.85,89,94,0.78,overcast clouds,,
2175,Pandan,PH,14.0453,124.1694,77.43,84,42,4.41,scattered clouds,,
2176,Bantogon,PH,6.5333,124.0333,78.35,78,48,3.51,scattered clouds,,
2177,Mitchell,US,43.7094,-98.0298,46.4,25,1,12.66,clear sky,,
2178,Rio Gallegos,AR,-51.6226,-69.2181,60.8,36,0,6.91,clear sky,,
2179,Aksu,CN,41.1231,80.2644,57.34,29,33,4.79,scattered clouds,,
2180,Tezu,IN,27.9167,96.1667,74.77,25,71,5.35,broken clouds,,
2181,Nikolskoye,RU,59.7035,30.7861,42.01,60,20,2.24,few clouds,,
2182,Bethel,US,41.3712,-73.414,70.0,23,1,8.05,clear sky,,
2183,Puro,PH,12.4841,123.3827,80.65,76,77,0.63,broken clouds,,
2184,Vardo,NO,70.3705,31.1107,33.33,91,100,22.7,light snow,,
2185,Aransas Pass,US,27.9095,-97.15,95.0,13,1,14.97,clear sky,,
2186,Kenai,US,60.5544,-151.2583,42.8,70,1,4.61,clear sky,,
2187,Saint-Augustin,CA,51.226,-58.6502,38.61,79,92,11.95,overcast clouds,,
2188,Atlantic City,US,39.3643,-74.4229,64.4,25,1,18.41,clear sky,,
2189,Tuktoyaktuk,CA,69.4541,-133.0374,21.2,73,75,4.61,broken clouds,,
2190,Padang,ID,-0.9492,100.3543,77.18,87,97,2.57,light rain,,
2191,Comodoro Rivadavia,AR,-45.8667,-67.5,62.6,51,0,9.22,clear sky,,
2192,Ndjole,GA,-0.1783,10.7649,73.06,95,100,0.85,overcast clouds,,
2193,Worthington,US,40.0931,-83.018,57.2,44,75,8.05,broken clouds,,
2194,Port-Gentil,GA,-0.7193,8.7815,82.4,83,75,8.05,broken clouds,,
2195,Lumphat,KH,13.4878,106.9816,78.28,75,64,1.43,broken clouds,,
2196,Smithers,CA,54.7804,-127.1743,48.2,31,20,6.91,few clouds,,
2197,Sumbe,AO,-11.2061,13.8437,80.22,87,71,3.24,light rain,,
2198,Buala,SB,-8.145,159.5921,79.3,83,64,2.51,broken clouds,,
2199,Bourail,NC,-21.5667,165.4833,73.69,89,100,6.33,overcast clouds,,
2200,Salmas,IR,38.1973,44.7653,59.0,51,75,6.91,broken clouds,,
2201,Lucapa,AO,-8.4192,20.7447,66.63,94,100,1.52,light rain,,
2202,Basoko,CD,1.2391,23.616,73.54,91,100,5.79,light rain,,
2203,Melfort,CA,52.8667,-104.6177,30.2,59,71,9.22,broken clouds,,
2204,Katobu,ID,-4.9408,122.5276,74.8,91,15,3.27,few clouds,,
2205,Flinders,AU,-34.5833,150.8552,52.0,80,12,1.01,few clouds,,
2206,Yarmouth,US,41.7057,-70.2286,66.2,32,1,16.11,clear sky,,
2207,Victoria,HK,22.2855,114.1577,77.0,87,45,1.01,scattered clouds,,
2208,Kirakira,SB,-10.4544,161.9205,78.82,82,99,1.68,overcast clouds,,
2209,Portland,US,45.5234,-122.6762,50.0,81,90,6.91,moderate rain,,
2210,Ranavav,IN,21.6842,69.7408,81.99,70,99,8.25,overcast clouds,,
2211,Natal,BR,-5.795,-35.2094,84.2,74,75,14.97,broken clouds,,
2212,Provideniya,RU,64.3833,-173.3,33.84,86,89,1.07,overcast clouds,,
2213,Cachoeiras De Macacu,BR,-22.4625,-42.6531,78.8,69,20,13.8,few clouds,,
2214,Los Llanos De Aridane,ES,28.6585,-17.9182,71.6,60,20,4.61,few clouds,,
2215,Anadyr,RU,64.75,177.4833,30.2,100,75,15.66,light snow,,
2216,Muros,ES,42.7762,-9.0603,66.99,74,100,4.0,overcast clouds,,
2217,Lundazi,ZM,-12.2929,33.1782,62.85,92,35,5.86,scattered clouds,,
2218,Port Alfred,ZA,-33.5906,26.891,67.75,84,53,9.86,broken clouds,,
2219,Knysna,ZA,-34.0363,23.0471,57.2,94,75,1.14,broken clouds,,
2220,Ancud,CL,-41.8697,-73.8203,62.01,72,75,11.5,broken clouds,,
2221,Mana,GF,5.6592,-53.7767,77.72,89,100,12.08,overcast clouds,,
2222,Swan Hill,AU,-35.3378,143.5544,52.03,82,69,6.85,broken clouds,,
2223,Brae,GB,60.3964,-1.353,44.6,76,62,8.05,broken clouds,,
2224,Tecoanapa,MX,16.5167,-98.75,84.88,56,60,10.04,broken clouds,,
2225,Iqaluit,CA,63.7506,-68.5145,33.8,86,75,2.3,broken clouds,,
2226,Leningradskiy,RU,69.3833,178.4167,19.38,93,100,4.38,overcast clouds,,
2227,Tazmalt,DZ,36.3868,4.3989,71.29,50,100,3.98,overcast clouds,,
2228,Ostrovnoy,RU,68.0531,39.5131,36.43,99,100,3.69,overcast clouds,,
2229,Svobodnyy,RU,51.4,128.1333,34.83,54,38,11.34,scattered clouds,,
2230,Butaritari,KI,3.0707,172.7902,82.44,76,96,11.7,overcast clouds,,
2231,Dikson,RU,73.5069,80.5464,11.19,88,88,15.68,overcast clouds,,
2232,Cassilandia,BR,-19.1133,-51.7342,91.4,18,10,3.91,clear sky,,
2233,Tagusao,PH,9.1924,117.8141,79.16,81,84,4.12,broken clouds,,
2234,Tsabong,BW,-26.0217,22.401,73.02,23,0,0.78,clear sky,,
2235,Dakar,SN,14.6937,-17.4441,71.6,83,20,13.8,few clouds,,
2236,Tuatapere,NZ,-46.1333,167.6833,51.01,74,88,8.99,light rain,,
2237,Nanortalik,GL,60.1432,-45.2371,40.82,77,100,7.47,overcast clouds,,
2238,Udachnyy,RU,66.4167,112.4,19.69,96,100,4.16,overcast clouds,,
2239,San Jeronimo,PE,-11.9472,-75.2829,63.3,45,8,2.73,clear sky,,
2240,Sfantu Gheorghe,RO,45.8667,25.7833,46.0,53,20,1.99,few clouds,,
2241,Charyshskoye,RU,51.3978,83.5598,29.84,90,76,4.45,broken clouds,,
2242,Venado Tuerto,AR,-33.7456,-61.9688,72.0,99,0,21.0,clear sky,,
2243,Shenjiamen,CN,29.9576,122.298,61.05,90,100,6.93,overcast clouds,,
2244,Beisfjord,NO,68.3751,17.5988,33.8,80,40,9.22,light snow,,
2245,Fairbanks,US,64.8378,-147.7164,48.2,42,1,4.61,clear sky,,
2246,Cuiaba,BR,-15.5961,-56.0967,91.4,38,0,6.91,clear sky,,
2247,Abilene,US,32.4487,-99.7331,73.0,43,1,10.36,clear sky,,
2248,Kuloy,RU,61.0305,42.4925,50.49,63,69,7.81,broken clouds,,
2249,Bandarbeyla,SO,9.4942,50.8122,83.62,75,60,9.57,broken clouds,,
2250,Georgetown,MY,5.4112,100.3354,82.0,89,40,4.61,scattered clouds,,
2251,Yarada,IN,17.65,83.2667,82.4,78,40,2.3,mist,,
2252,Severo-Kurilsk,RU,50.6789,156.125,34.95,95,100,4.25,overcast clouds,,
2253,Filadelfia,US,39.9523,-75.1638,69.01,30,90,9.22,overcast clouds,,
2254,Manbij,SY,36.5281,37.9549,69.8,28,0,7.61,clear sky,,
2255,Tokur,RU,53.1333,132.9,11.5,93,11,1.43,few clouds,,
2256,Kastamonu,TR,41.5,33.6667,50.5,82,100,4.97,overcast clouds,,
2257,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,88.74,44,7,1.63,clear sky,,
2258,Palatka,US,29.6486,-81.6376,84.0,64,83,12.03,broken clouds,,
2259,Ambon,ID,-3.6954,128.1814,77.0,94,40,5.75,scattered clouds,,
2260,Guerrero Negro,MX,27.9769,-114.0611,66.4,58,26,14.41,scattered clouds,,
2261,Celestun,MX,20.8667,-90.4,89.56,54,97,5.95,overcast clouds,,
2262,Adrar,MR,20.5022,-10.0711,96.28,9,2,13.02,clear sky,,
2263,Katsuura,JP,35.1333,140.3,60.8,67,0,13.8,clear sky,,
2264,Waingapu,ID,-9.6567,120.2641,76.55,84,43,7.05,scattered clouds,,
2265,Rio Brilhante,BR,-21.8019,-54.5464,94.93,20,51,3.78,broken clouds,,
2266,Solnechnyy,RU,50.7214,136.6319,29.05,77,100,8.59,light snow,,
2267,Krivodanovka,RU,55.0881,82.6551,41.0,44,0,6.71,clear sky,,
2268,Lompoc,US,34.6391,-120.4579,55.4,67,33,6.91,scattered clouds,,
2269,Toktogul,KG,41.8708,72.9402,53.02,52,80,3.96,light rain,,
2270,Pasvalys,LT,56.0594,24.4036,37.4,56,0,11.5,clear sky,,
2271,Serebriya,UA,48.4559,27.7192,45.0,58,89,4.43,overcast clouds,,
2272,Cherskiy,RU,68.75,161.3,21.24,96,100,9.69,overcast clouds,,
2273,Ulaangom,MN,49.9811,92.0667,34.5,38,67,10.31,broken clouds,,
2274,Mount Gambier,AU,-37.8333,140.7667,50.0,100,75,8.05,broken clouds,,
2275,Narsaq,GL,60.9167,-46.05,57.2,30,75,29.93,broken clouds,,
2276,Turayf,SA,31.6725,38.6637,84.2,18,75,27.63,broken clouds,,
2277,Eureka,US,40.8021,-124.1637,54.0,88,100,8.01,overcast clouds,,
2278,Sept-Iles,CA,50.2001,-66.3821,50.0,43,75,9.22,broken clouds,,
2279,Marsa Matruh,EG,31.3525,27.2453,69.8,43,0,12.66,clear sky,,
2280,Koindu,GN,8.4386,-10.3253,79.79,67,67,9.84,light rain,,
2281,Lagoa,PT,39.05,-27.9833,58.91,82,60,27.78,broken clouds,,
2282,Ofunato,JP,39.0717,141.7167,51.82,70,100,6.87,overcast clouds,,
2283,Ribeira Grande,PT,38.5167,-28.7,60.8,67,75,18.41,broken clouds,,
2284,Kormilovka,RU,55.0026,74.1028,44.6,21,100,6.71,overcast clouds,,
2285,Nara,JP,34.6851,135.8049,60.01,68,59,1.01,broken clouds,,
2286,Mehamn,NO,71.0357,27.8492,33.01,71,100,8.28,overcast clouds,,
2287,Kroonstad,ZA,-27.6504,27.2349,58.41,29,0,5.73,clear sky,,
2288,Chipinge,ZW,-20.1883,32.6236,61.11,70,2,4.79,clear sky,,
2289,Carauari,BR,-4.8828,-66.8958,83.52,84,37,2.06,scattered clouds,,
2290,Killam,CA,52.7834,-111.8518,44.6,21,5,5.75,clear sky,,
2291,Pevek,RU,69.7008,170.3133,17.11,88,100,2.39,overcast clouds,,
2292,Quepos,CR,9.4236,-84.1652,82.4,51,40,11.5,scattered clouds,,
2293,Lavrentiya,RU,65.5833,-171.0,24.33,93,85,2.59,overcast clouds,,
2294,Valjevo,RS,44.2751,19.8982,48.2,40,0,4.61,clear sky,,
2295,Chokurdakh,RU,70.6333,147.9167,-15.03,98,15,3.85,few clouds,,
2296,Mareeba,AU,-17.0,145.4333,73.99,100,90,12.66,overcast clouds,,
2297,Barcelos,PT,41.5388,-8.6151,62.01,94,20,3.44,light rain,,
2298,Laguna,US,38.421,-121.4238,64.0,55,90,10.36,overcast clouds,,
2299,Hauterive,FR,46.0901,3.4459,71.6,35,0,10.36,clear sky,,
2300,Lata,PT,40.1629,-8.3327,66.0,88,100,5.68,overcast clouds,,
2301,Belomorsk,RU,64.5232,34.7668,34.77,98,100,8.37,moderate rain,,
2302,Yar-Sale,RU,66.8333,70.8333,27.03,93,94,3.71,overcast clouds,,
2303,Christchurch,NZ,-43.5333,172.6333,46.99,100,90,3.44,fog,,
2304,Alofi,NU,-19.0595,-169.9187,71.6,100,69,1.14,light rain,,
2305,Payakumbuh,ID,-0.2202,100.6308,69.73,97,100,2.77,overcast clouds,,
2306,Sao Joao Da Barra,BR,-21.6403,-41.0511,86.0,51,40,4.61,scattered clouds,,
2307,Palenque,MX,17.5167,-91.9667,93.2,52,20,6.04,few clouds,,
2308,Klaksvik,FO,62.2266,-6.589,50.0,57,98,4.61,overcast clouds,,
2309,Sur,OM,22.5667,59.5289,87.75,38,0,10.2,clear sky,,
2310,Seoul,KR,37.5683,126.9778,53.6,93,0,1.14,clear sky,,
2311,West Bay,KY,19.3667,-81.4167,86.0,66,40,11.5,scattered clouds,,
2312,Santa Cruz Del Sur,CU,20.7147,-77.9956,86.86,48,4,14.23,clear sky,,
2313,Awjilah,LY,29.1081,21.2869,70.95,49,28,25.75,scattered clouds,,
2314,Saldanha,ZA,-33.0117,17.9442,66.2,55,94,6.91,overcast clouds,,
2315,Palmer,US,42.1584,-72.3287,70.0,18,75,10.36,broken clouds,,
2316,Turochak,RU,52.2576,87.1224,31.44,98,100,2.59,overcast clouds,,
2317,Avera,US,33.194,-82.5271,64.4,97,90,10.36,overcast clouds,,
2318,Taltal,CL,-25.4,-70.4833,64.15,75,22,4.5,few clouds,,
2319,Dawei,MM,14.0833,98.2,78.62,89,97,0.49,overcast clouds,,
2320,Calabozo,VE,8.9242,-67.4293,99.27,27,9,8.25,clear sky,,
2321,Orapa,BW,-21.2833,25.3667,67.93,22,0,3.0,clear sky,,
2322,Mitu,CO,1.1983,-70.1733,89.67,53,83,3.44,broken clouds,,
2323,Saint-Joseph,RE,-21.3667,55.6167,78.8,83,75,28.77,light rain,,
2324,Naze,JP,28.3667,129.4833,64.17,71,97,19.95,overcast clouds,,
2325,Amapa,BR,1.0,-52.0,79.66,94,97,3.29,overcast clouds,,
2326,Airai,TL,-8.9266,125.4092,56.98,92,30,2.48,scattered clouds,,
2327,Itoman,JP,26.1247,127.6694,68.0,83,40,10.36,scattered clouds,,
2328,Sunndalsora,NO,62.6754,8.5515,37.4,75,90,5.75,overcast clouds,,
2329,Doha,QA,25.2867,51.5333,86.0,48,0,5.75,clear sky,,
2330,Peleduy,RU,59.6289,112.7406,21.85,97,100,2.44,overcast clouds,,
2331,Vanimo,PG,-2.6741,141.3028,76.48,89,90,3.69,overcast clouds,,
2332,Batticaloa,LK,7.7102,81.6924,81.45,75,15,5.17,few clouds,,
2333,Kabo,CF,7.6994,18.629,76.8,68,86,5.14,overcast clouds,,
2334,Pimentel,PE,-6.8367,-79.9342,75.2,60,0,21.85,clear sky,,
2335,Kang,BW,-23.6752,22.7876,67.73,26,0,0.85,clear sky,,
2336,Haines Junction,CA,60.7522,-137.5108,42.8,39,13,2.3,few clouds,,
2337,Yatou,CN,37.15,122.3833,50.18,76,1,6.96,clear sky,,
2338,Palana,RU,59.1167,159.9667,25.25,97,100,9.57,light snow,,
2339,Murray Bridge,AU,-35.1167,139.2667,52.0,92,8,4.47,clear sky,,
2340,Naantali,FI,60.4674,22.0243,35.01,93,75,8.05,light rain,,
2341,Russell,US,32.3502,-85.1999,77.0,73,1,9.22,clear sky,,
2342,Nome,US,64.5011,-165.4064,33.8,75,20,3.62,few clouds,,
2343,Acari,PE,-15.4311,-74.6158,79.39,54,21,11.97,few clouds,,
2344,Vanavara,RU,60.34,102.2797,30.52,96,100,1.63,overcast clouds,,
2345,Jawa,JO,31.8525,35.9393,75.2,46,6,5.75,clear sky,,
2346,Coxim,BR,-18.5067,-54.76,97.03,19,73,5.37,broken clouds,,
2347,Calvinia,ZA,-31.4707,19.776,71.19,30,55,4.56,broken clouds,,
2348,Kedrovyy,RU,56.1667,91.8167,26.6,93,0,2.24,clear sky,,
2349,Westport,US,41.1415,-73.3579,70.0,30,1,16.11,clear sky,,
2350,Puerto Escondido,MX,15.85,-97.0667,87.8,70,40,9.22,scattered clouds,,
2351,Kodiak,US,57.79,-152.4072,42.8,87,90,2.68,overcast clouds,,
2352,Abu Dhabi,AE,24.4667,54.3667,82.4,69,0,6.91,clear sky,,
2353,Kibuye,RW,-2.0597,29.3482,67.3,82,76,0.92,light rain,,
2354,Castlemaine,AU,-37.0667,144.2167,46.0,54,72,4.12,broken clouds,,
2355,San Patricio,US,28.017,-97.5169,96.8,13,1,17.27,clear sky,,
2356,Sabang,ID,5.8933,95.3214,83.14,72,100,16.42,overcast clouds,,
2357,Kichmengskiy Gorodok,RU,59.9816,45.7854,47.16,77,82,9.33,broken clouds,,
2358,Fort Frances,CA,48.5999,-93.4003,39.99,41,20,9.22,few clouds,,
2359,Leh,IN,34.1667,77.5833,28.0,28,2,3.02,clear sky,,
2360,Aasiaat,GL,68.7098,-52.8699,33.78,80,65,10.78,broken clouds,,
2361,Santiago Del Estero,AR,-27.7951,-64.2615,75.88,52,70,11.12,broken clouds,,
2362,Lorengau,PG,-2.0226,147.2712,80.58,77,69,3.74,broken clouds,,
2363,Havelock,US,34.8791,-76.9013,64.99,68,75,4.61,broken clouds,,
2364,Papara,BR,-3.9839,-38.7273,87.01,74,75,16.11,broken clouds,,
2365,Lac Du Bonnet,CA,50.2536,-96.0612,42.01,52,52,6.96,broken clouds,,
2366,Yeppoon,AU,-23.1333,150.7333,68.0,77,98,5.75,overcast clouds,,
2367,Puerto Lopez,CO,4.0845,-72.956,94.66,39,78,7.09,broken clouds,,
2368,Kargasok,RU,59.0556,80.8572,36.32,94,100,5.91,overcast clouds,,
2369,Virginia Beach,US,36.8529,-75.978,68.0,42,90,12.66,overcast clouds,,
2370,Northam,GB,51.0333,-4.2167,53.01,46,61,1.01,broken clouds,,
2371,Eydhafushi,MV,5.1033,73.0708,83.79,71,26,6.51,scattered clouds,,
2372,Lima,PE,-12.0432,-77.0282,69.8,73,40,8.05,scattered clouds,,
2373,Twentynine Palms,US,34.1356,-116.0542,75.99,20,1,4.61,clear sky,,
2374,Shingu,JP,33.7333,135.9833,53.19,88,5,4.76,clear sky,,
2375,Berlevag,NO,70.8578,29.0864,34.12,70,100,13.49,overcast clouds,,
2376,Behshahr,IR,36.6923,53.5526,61.21,86,99,2.77,overcast clouds,,
2377,Saint-Leu,RE,-21.15,55.2833,78.8,83,75,28.77,light rain,,
2378,Belmonte,BR,-15.8631,-38.8828,82.4,69,40,13.8,scattered clouds,,
2379,Dejen,ET,10.1667,38.1333,63.72,50,79,4.59,broken clouds,,
2380,Neuquen,AR,-38.9516,-68.0591,64.4,52,0,4.61,clear sky,,
2381,Nuuk,GL,64.1835,-51.7216,39.2,70,20,8.05,few clouds,,
2382,San Quintin,MX,30.4833,-115.95,63.27,67,65,15.03,broken clouds,,
2383,Rehoboth,NA,-23.3167,17.0833,70.74,23,47,8.86,scattered clouds,,
2384,Kabalo,CD,-6.05,26.9167,72.23,92,96,3.0,moderate rain,,
2385,Clermont,FR,49.5,2.4167,57.2,47,0,13.8,clear sky,,
2386,Darnah,LY,32.767,22.6367,65.5,68,76,18.23,broken clouds,,
2387,Nantucket,US,41.2835,-70.0995,59.0,47,1,17.27,clear sky,,
2388,Ossora,RU,59.2353,163.0719,29.8,98,100,3.06,light snow,,
2389,Sokoto,NG,13.0609,5.239,89.85,38,87,11.95,overcast clouds,,
2390,Shirokiy,RU,49.758,129.523,32.25,81,64,8.48,broken clouds,,
2391,Kingaroy,AU,-26.5333,151.8333,44.6,100,8,1.12,clear sky,,
2392,Salinas,US,36.6777,-121.6555,60.8,62,75,6.91,broken clouds,,
2393,Accra,GH,5.556,-0.1969,86.0,74,20,16.11,few clouds,,
2394,Reykjavik,IS,64.1355,-21.8954,48.99,76,90,13.8,overcast clouds,,
2395,Alexandria,EG,31.2156,29.9553,71.6,53,0,5.75,clear sky,,
2396,Vao,NC,-22.6667,167.4833,76.03,67,100,11.48,light rain,,
2397,Sorland,NO,67.667,12.6934,37.49,56,86,20.83,overcast clouds,,
2398,Esmeraldas,BR,-19.7625,-44.3139,84.2,42,40,2.3,scattered clouds,,
2399,Rawson,AR,-43.3002,-65.1023,60.01,45,9,1.16,clear sky,,
2400,Crixas,BR,-14.5489,-49.9692,87.84,40,17,0.65,few clouds,,
2401,Carutapera,BR,-1.195,-46.02,82.71,76,95,6.89,overcast clouds,,
2402,Juneau,US,58.3019,-134.4197,50.0,43,20,6.91,few clouds,,
2403,Marzuq,YE,14.4,46.4667,72.64,67,20,8.14,few clouds,,
2404,Erie,US,42.7667,-78.6664,63.0,37,60,1.01,broken clouds,,
2405,Praia,CV,14.9215,-23.5087,75.2,57,75,19.57,broken clouds,,
2406,Ponta Do Sol,PT,32.6667,-17.1,66.2,59,20,6.91,few clouds,,
2407,Leshukonskoye,RU,64.8989,45.7622,49.39,58,83,6.46,broken clouds,,
2408,Mahon,ES,39.8885,4.2658,60.8,63,0,8.05,clear sky,,
2409,Svarstad,NO,59.399,9.9698,45.0,33,92,4.0,overcast clouds,,
2410,Okato,NZ,-39.2,173.8833,51.01,84,75,7.0,broken clouds,,
2411,Eresos,GR,39.1667,25.9333,59.0,82,20,6.11,few clouds,,
